	z	xi	dl	da
3093	3.093	6447.955920307313	26391.483581817833	1575.3618178126835
3094	3.094	6448.8850078110445	26401.73522197841	1575.203958918184
3095	3.095	6449.813766159534	26411.987372423297	1575.0460967422546
3096	3.096	6450.742195541804	26422.24003293923	1574.8882313334482
3097	3.097	6451.670296146742	26432.4932033132	1574.730362740235
3098	3.098	6452.598068163079	26442.746883332296	1574.5724910110002
3099	3.099	6453.525511779406	26453.001072783787	1574.4146161940487
3100	3.1	6454.452627184163	26463.255771455068	1574.2567383376008
3101	3.101	6455.379414565652	26473.510979133738	1574.0988574897956
3102	3.102	6456.305874112022	26483.766695607515	1573.9409736986888
3103	3.103	6457.232006011279	26494.022920664276	1573.7830870122543
3104	3.104	6458.1578104512855	26504.279654092075	1573.6251974783834
3105	3.105	6459.083287619757	26514.536895679106	1573.4673051448858
3106	3.106	6460.008437704264	26524.794645213708	1573.3094100594897
3107	3.107	6460.933260892233	26535.052902484404	1573.15151226984
3108	3.108	6461.857757370945	26545.311667279846	1572.9936118235016
3109	3.109	6462.781927327538	26555.570939388854	1572.8357087679576
3110	3.11	6463.705770949	26565.830718600388	1572.6778031506085
3111	3.111	6464.629288422185	26576.091004703605	1572.5198950187748
3112	3.112	6465.552479933793	26586.351797487758	1572.3619844196967
3113	3.113	6466.475345670382	26596.61309674228	1572.2040714005307
3114	3.114	6467.397885818371	26606.874902256775	1572.0461560083547
3115	3.115	6468.320100564031	26617.137213820988	1571.8882382901654
3116	3.116	6469.241990093491	26627.400031224806	1571.7303182928795
3117	3.117	6470.163554592732	26637.66335425828	1571.5723960633306
3118	3.118	6471.084794247598	26647.927182711614	1571.4144716482754
3119	3.119	6472.005709243787	26658.19151637516	1571.256545094389
3120	3.12	6472.926299766856	26668.456355039445	1571.0986164482658
3121	3.121	6473.846566002212	26678.72169849512	1570.940685756421
3122	3.122	6474.766508135128	26688.987546532997	1570.7827530652908
3123	3.123	6475.686126350729	26699.253898944058	1570.6248184212293
3124	3.124	6476.6054208339965	26709.520755519407	1570.466881870513
3125	3.125	6477.524391769774	26719.78811605032	1570.3089434593392
3126	3.126	6478.443039342763	26730.055980328238	1570.1510032338253
3127	3.1270000000000002	6479.361363737516	26740.32434814473	1569.9930612400083
3128	3.128	6480.27936513845	26750.59321929152	1569.8351175238492
3129	3.129	6481.197043729836	26760.86259356049	1569.677172131227
3130	3.13	6482.114399695806	26771.13247074368	1569.5192251079434
3131	3.1310000000000002	6483.031433220351	26781.40285063327	1569.3612764997217
3132	3.132	6483.948144487315	26791.673733021584	1569.2033263522062
3133	3.133	6484.864533680408	26801.94511770113	1569.0453747109625
3134	3.134	6485.780600983195	26812.217004464528	1568.887421621479
3135	3.1350000000000002	6486.696346579099	26822.48939310457	1568.7294671291654
3136	3.136	6487.6117706514015	26832.7622834142	1568.5715112793523
3137	3.137	6488.526873383249	26843.035675186504	1568.4135541172948
3138	3.138	6489.441654957637	26853.309568214703	1568.2555956881677
3139	3.1390000000000002	6490.356115557434	26863.58396229222	1568.0976360370703
3140	3.14	6491.2702553653535	26873.858857212566	1567.9396752090224
3141	3.141	6492.18407456398	26884.134252769443	1567.7817132489688
3142	3.142	6493.097573335752	26894.41014875668	1567.6237502017752
3143	3.1430000000000002	6494.010751862969	26904.686544968285	1567.4657861122298
3144	3.144	6494.923610327792	26914.963441198368	1567.3078210250462
3145	3.145	6495.836148912238	26925.240837241225	1567.1498549848586
3146	3.146	6496.748367798192	26935.5187328913	1566.9918880362256
3147	3.1470000000000002	6497.660267167394	26945.797127943184	1566.83392022363
3148	3.148	6498.571847201442	26956.07602219158	1566.6759515914762
3149	3.149	6499.4831080818	26966.35541543139	1566.5179821840927
3150	3.15	6500.394049989794	26976.63530745765	1566.3600120457334
3151	3.1510000000000002	6501.304673106606	26986.91569806552	1566.202041220575
3152	3.152	6502.21497761328	26997.19658705034	1566.0440697527167
3153	3.153	6503.124963690723	27007.477974207577	1565.886097686184
3154	3.154	6504.034631519704	27017.75985933285	1565.7281250649264
3155	3.1550000000000002	6504.943981280851	27028.042242221938	1565.570151932816
3156	3.156	6505.853013154657	27038.325122670758	1565.4121783336516
3157	3.157	6506.761727321471	27048.608500475355	1565.2542043111548
3158	3.158	6507.6701239615095	27058.89237543195	1565.096229908973
3159	3.1590000000000003	6508.578203254851	27069.176747336933	1564.938255170678
3160	3.16	6509.485965381431	27079.461615986755	1564.780280139767
3161	3.161	6510.393410521054	27089.7469811781	1564.622304859662
3162	3.162	6511.300538853379	27100.032842707766	1564.4643293737097
3163	3.1630000000000003	6512.207350557937	27110.319200372694	1564.306353725183
3164	3.164	6513.113845814112	27120.60605396996	1564.1483779572798
3165	3.165	6514.02002480116	27130.893403296832	1563.9904021131235
3166	3.166	6514.92588769819	27141.181248150664	1563.8324262357633
3167	3.1670000000000003	6515.831434684185	27151.469588329	1563.674450368175
3168	3.168	6516.736665937981	27161.758423629508	1563.5164745532584
3169	3.169	6517.641581638284	27172.04775385001	1563.3584988338412
3170	3.17	6518.546181963661	27182.337578788465	1563.2005232526765
3171	3.1710000000000003	6519.450467092544	27192.627898243005	1563.042547852444
3172	3.172	6520.354437203225	27202.91871201186	1562.8845726757488
3173	3.173	6521.258092473864	27213.210019893435	1562.7265977651243
3174	3.174	6522.161433082485	27223.501821686288	1562.5686231630298
3175	3.1750000000000003	6523.064459206969	27233.7941171891	1562.4106489118487
3176	3.176	6523.967171025075	27244.086906200715	1562.2526750538973
3177	3.177	6524.869568714407	27254.380188520077	1562.094701631412
3178	3.178	6525.771652452455	27264.673963946356	1561.9367286865618
3179	3.1790000000000003	6526.673422416557	27274.968232278792	1561.7787562614396
3180	3.18	6527.574878783922	27285.262993316792	1561.6207843980676
3181	3.181	6528.476021731624	27295.55824685992	1561.4628131383938
3182	3.182	6529.376851436602	27305.85399270787	1561.3048425242948
3183	3.1830000000000003	6530.277368075658	27316.150230660478	1561.1468725975756
3184	3.184	6531.177571825463	27326.44696051774	1560.9889033999673
3185	3.185	6532.07746286255	27336.744182079776	1560.83093497313
3186	3.186	6532.977041363318	27347.04189514685	1560.6729673586522
3187	3.1870000000000003	6533.876307504033	27357.340099519388	1560.5150005980495
3188	3.188	6534.7752614608235	27367.638794997933	1560.3570347327657
3189	3.189	6535.673903409688	27377.937981383184	1560.1990698041748
3190	3.19	6536.57223352649	27388.23765847599	1560.0411058535778
3191	3.1910000000000003	6537.470251986956	27398.53782607734	1559.8831429222034
3192	3.192	6538.367958966683	27408.838483988337	1559.7251810512123
3193	3.193	6539.2653546411275	27419.139632010247	1559.5672202816904
3194	3.194	6540.162439185622	27429.4412699445	1559.4092606546549
3195	3.1950000000000003	6541.059212775359	27439.743397592632	1559.2513022110509
3196	3.196	6541.955675585401	27450.04601475634	1559.0933449917543
3197	3.197	6542.851827790673	27460.349121237457	1558.935389037568
3198	3.198	6543.7476695659725	27470.652716837954	1558.7774343892263
3199	3.1990000000000003	6544.643201085958	27480.95680135994	1558.619481087392
3200	3.2	6545.538422525161	27491.261374605678	1558.4615291726573
3201	3.201	6546.433334057977	27501.566436377565	1558.3035786855453
3202	3.202	6547.3279358586715	27511.871986478138	1558.1456296665092
3203	3.203	6548.222228101373	27522.178024710065	1557.98768215593
3204	3.204	6549.11621096008	27532.48455087618	1557.8297361941197
3205	3.205	6550.009884608662	27542.791564779425	1557.6717918213228
3206	3.206	6550.903249220854	27553.09906622291	1557.5138490777117
3207	3.207	6551.796304970257	27563.40705500987	1557.3559080033888
3208	3.208	6552.689052030342	27573.715530943682	1557.1979686383893
3209	3.209	6553.581490574451	27584.024493827863	1557.040031022678
3210	3.21	6554.473620775789	27594.33394346607	1556.8820951961493
3211	3.211	6555.365442807433	27604.643879662104	1556.7241611986306
3212	3.212	6556.256956842326	27614.954302219874	1556.566229069878
3213	3.213	6557.148163053284	27625.26521094349	1556.408298849581
3214	3.214	6558.0390616129935	27635.576605637158	1556.2503705773595
3215	3.215	6558.929652693999	27645.888486105203	1556.0924442927637
3216	3.216	6559.819936468726	27656.20085215215	1555.9345200352766
3217	3.217	6560.709913109463	27666.51370358261	1555.7765978443117
3218	3.218	6561.59958278837	27676.827040201344	1555.6186777592152
3219	3.219	6562.488945677476	27687.14086181327	1555.4607598192645
3220	3.22	6563.378001948681	27697.455168223438	1555.3028440636683
3221	3.221	6564.266751773753	27707.76995923701	1555.144930531569
3222	3.222	6565.155195324331	27718.08523465932	1554.9870192620397
3223	3.223	6566.043332771918	27728.40099429581	1554.8291102940843
3224	3.224	6566.9311642879	27738.717237952093	1554.671203666643
3225	3.225	6567.818690043523	27749.033965433882	1554.5132994185853
3226	3.226	6568.705910209906	27759.35117654706	1554.3553975887141
3227	3.227	6569.5928249580365	27769.668871097623	1554.1974982157644
3228	3.228	6570.479434458781	27779.987048891722	1554.039601338406
3229	3.229	6571.365738882866	27790.30570973564	1553.881706995239
3230	3.23	6572.2517384008925	27800.624853435776	1553.7238152247971
3231	3.231	6573.137433183334	27810.944479798687	1553.5659260655482
3232	3.232	6574.022823400539	27821.264588631082	1553.4080395558929
3233	3.233	6574.907909222716	27831.58517973976	1553.2501557341636
3234	3.234	6575.792690819955	27841.90625293169	1553.092274638629
3235	3.235	6576.677168362214	27852.227808013973	1552.9343963074887
3236	3.236	6577.561342019324	27862.549844793863	1552.776520778877
3237	3.237	6578.445211960981	27872.872363078677	1552.6186480908618
3238	3.238	6579.328778356764	27883.195362675964	1552.460778281445
3239	3.239	6580.212041376115	27893.51884339335	1552.3029113885623
3240	3.24	6581.095001188349	27903.8428050386	1552.145047450082
3241	3.241	6581.9776579626605	27914.167247419642	1551.9871865038106
3242	3.242	6582.860011868107	27924.49217034451	1551.829328587484
3243	3.243	6583.7420630736215	27934.817573621378	1551.6714737387747
3244	3.244	6584.623811748015	27945.143457058573	1551.513621995291
3245	3.245	6585.505258059963	27955.469820464543	1551.3557733945731
3246	3.246	6586.386402178016	27965.79666364786	1551.197927974097
3247	3.247	6587.267244270603	27976.123986417253	1551.0400857712748
3248	3.248	6588.14778450602	27986.451788581573	1550.882246823451
3249	3.249	6589.028023052432	27996.78006994979	1550.7244111679056
3250	3.25	6589.907960077893	28007.108830331046	1550.5665788418573
3251	3.251	6590.787595750313	28017.438069534575	1550.4087498824545
3252	3.2520000000000002	6591.666930237486	28027.767787369794	1550.250924326784
3253	3.253	6592.545963707073	28038.09798364618	1550.0931022118675
3254	3.254	6593.424696326614	28048.428658173412	1549.9352835746627
3255	3.255	6594.303128263522	28058.759810761287	1549.7774684520616
3256	3.2560000000000002	6595.181259685082	28069.091441219713	1549.6196568808932
3257	3.257	6596.059090758453	28079.423549358733	1549.4618488979218
3258	3.258	6596.93662165067	28089.75613498855	1549.3040445398472
3259	3.259	6597.8138525286395	28100.08919791948	1549.1462438433057
3260	3.2600000000000002	6598.690783559147	28110.422737961966	1548.9884468448704
3261	3.261	6599.567414908848	28120.756754926602	1548.8306535810486
3262	3.262	6600.443746744273	28131.091248624096	1548.6728640882855
3263	3.263	6601.319779231829	28141.426218865287	1548.5150784029624
3264	3.2640000000000002	6602.195512537799	28151.761665461177	1548.3572965613973
3265	3.265	6603.07094682834	28162.097588222874	1548.199518599845
3266	3.266	6603.946082269478	28172.433986961594	1548.0417445544956
3267	3.267	6604.820919027124	28182.770861488734	1547.8839744614775
3268	3.2680000000000002	6605.69545726706	28193.108211615818	1547.7262083568555
3269	3.269	6606.569697154944	28203.44603715446	1547.5684462766324
3270	3.27	6607.443638856305	28213.784337916422	1547.4106882567462
3271	3.271	6608.317282536554	28224.12311371362	1547.2529343330727
3272	3.2720000000000002	6609.190628360977	28234.462364358096	1547.095184541427
3273	3.273	6610.06367649473	28244.802089661982	1546.9374389175593
3274	3.274	6610.936427102853	28255.142289437594	1546.7796974971577
3275	3.275	6611.808880350257	28265.48296349735	1546.6219603158495
3276	3.2760000000000002	6612.681036401729	28275.824111653794	1546.4642274091977
3277	3.277	6613.552895421937	28286.165733719627	1546.3064988127044
3278	3.278	6614.42445757542	28296.50782950765	1546.1487745618092
3279	3.279	6615.2957230265965	28306.850398830808	1545.9910546918898
3280	3.2800000000000002	6616.16669193976	28317.193441502175	1545.8333392382617
3281	3.281	6617.037364479084	28327.536957334964	1545.6756282361794
3282	3.282	6617.907740808618	28337.8809461425	1545.5179217208356
3283	3.283	6618.777821092285	28348.225407738253	1545.3602197273608
3284	3.2840000000000003	6619.647605493887	28358.570341935814	1545.202522290823
3285	3.285	6620.517094177103	28368.915748548887	1545.0448294462317
3286	3.286	6621.386287305493	28379.26162739134	1544.8871412285332
3287	3.287	6622.255185042492	28389.60797827716	1544.7294576726129
3288	3.2880000000000003	6623.123787551408	28399.954801020438	1544.5717788132947
3289	3.289	6623.992094995435	28410.302095435418	1544.4141046853429
3290	3.29	6624.860107537637	28420.649861336464	1544.2564353234586
3291	3.291	6625.727825340964	28430.99809853808	1544.0987707622846
3292	3.2920000000000003	6626.595248568237	28441.346806854872	1543.9411110364022
3293	3.293	6627.4623773821595	28451.69598610161	1543.7834561803306
3294	3.294	6628.329211945309	28462.04563609316	1543.62580622853
3295	3.295	6629.195752420145	28472.395756644524	1543.4681612154006
3296	3.2960000000000003	6630.061998969008	28482.746347570857	1543.310521175281
3297	3.297	6630.927951754107	28493.0974086874	1543.1528861424497
3298	3.298	6631.793610937542	28503.448939809557	1542.9952561511266
3299	3.299	6632.658976681283	28513.800940752833	1542.8376312354696
3300	3.3000000000000003	6633.524049147185	28524.1534113329	1542.6800114295777
3301	3.301	6634.3888284969735	28534.506351365482	1542.5223967674897
3302	3.302	6635.253314892268	28544.85976066653	1542.3647872831864
3303	3.303	6636.117508494549	28555.213639052043	1542.2071830105854
3304	3.3040000000000003	6636.981409465187	28565.56798633817	1542.049583983547
3305	3.305	6637.845017965436	28575.922802341203	1541.891990235874
3306	3.306	6638.7083341564185	28586.278086877537	1541.7344018013048
3307	3.307	6639.571358199144	28596.633839763716	1541.576818713523
3308	3.3080000000000003	6640.434090254501	28606.990060816388	1541.4192410061517
3309	3.309	6641.296530483256	28617.34674985235	1541.2616687127538
3310	3.31	6642.158679046057	28627.703906688508	1541.1041018668343
3311	3.311	6643.0205361034305	28638.061531141888	1540.9465405018395
3312	3.3120000000000003	6643.882101815786	28648.41962302967	1540.7889846511562
3313	3.313	6644.743376343411	28658.778182169135	1540.6314343481126
3314	3.314	6645.604359846474	28669.137208377688	1540.4738896259792
3315	3.315	6646.465052485026	28679.496701472883	1540.3163505179668
3316	3.3160000000000003	6647.325454418996	28689.85666127239	1540.1588170572277
3317	3.317	6648.185565808193	28700.21708759397	1540.0012892768573
3318	3.318	6649.045386812312	28710.577980255563	1539.843767209892
3319	3.319	6649.904917590924	28720.9393390752	1539.6862508893087
3320	3.3200000000000003	6650.764158303485	28731.301163871056	1539.5287403480288
3321	3.321	6651.623109109327	28741.6634544614	1539.371235618914
3322	3.322	6652.4817701676675	28752.02621066466	1539.213736734768
3323	3.323	6653.340141637608	28762.389432299384	1539.0562437283386
3324	3.3240000000000003	6654.198223678125	28772.75311918421	1538.898756632314
3325	3.325	6655.0560164480785	28783.11727113794	1538.7412754793245
3326	3.326	6655.9135201062145	28793.481887979488	1538.5838003019448
3327	3.327	6656.770734811159	28803.846969527884	1538.4263311326922
3328	3.3280000000000003	6657.627660721415	28814.212515602285	1538.2688680040237
3329	3.329	6658.4842979953755	28824.578526021985	1538.1114109483424
3330	3.33	6659.340646791309	28834.94500060637	1537.9539599979928
3331	3.331	6660.1967072673715	28845.311939174982	1537.7965151852625
3332	3.332	6661.052479581596	28855.679341547475	1537.6390765423814
3333	3.333	6661.907963891904	28866.04720754362	1537.481644101524
3334	3.334	6662.763160356095	28876.415536983313	1537.3242178948074
3335	3.335	6663.618069131854	28886.784329686587	1537.1667979542917
3336	3.336	6664.47269037675	28897.15358547359	1537.009384311981
3337	3.337	6665.3270242482295	28907.52330416457	1536.8519769998225
3338	3.338	6666.181070903626	28917.89348557993	1536.6945760497063
3339	3.339	6667.034830500158	28928.264129540188	1536.5371814934679
3340	3.34	6667.888303194923	28938.635235865964	1536.3797933628855
3341	3.341	6668.741489144905	28949.006804378034	1536.222411689681
3342	3.342	6669.594388506968	28959.37883489726	1536.0650365055199
3343	3.343	6670.447001437866	28969.751327244652	1535.9076678420138
3344	3.344	6671.299328094229	28980.12428124133	1535.750305730716
3345	3.345	6672.151368632579	28990.49769670856	1535.592950203125
3346	3.346	6673.0031232093115	29000.87157346767	1535.4356012906837
3347	3.347	6673.8545919807175	29011.245911340175	1535.2782590247798
3348	3.348	6674.705775102964	29021.620710147687	1535.1209234367443
3349	3.349	6675.556672732106	29031.99596971193	1534.9635945578536
3350	3.35	6676.407285024079	29042.371689854743	1534.8062724193287
3351	3.351	6677.25761213471	29052.747870398125	1534.6489570523352
3352	3.352	6678.107654219702	29063.124511164147	1534.491648487983
3353	3.353	6678.957411434653	29073.501611975043	1534.334346757329
3354	3.354	6679.806883935033	29083.87917265313	1534.1770518913718
3355	3.355	6680.6560718762075	29094.257193020887	1534.0197639210578
3356	3.356	6681.504975413422	29104.635672900862	1533.8624828772777
3357	3.357	6682.353594701809	29115.014612115785	1533.7052087908673
3358	3.358	6683.201929896385	29125.39401048845	1533.5479416926078
3359	3.359	6684.049981152053	29135.7738678418	1533.3906816132262
3360	3.36	6684.897748623597	29146.15418399888	1533.233428583394
3361	3.361	6685.745232465697	29156.534958782908	1533.0761826337298
3362	3.362	6686.592432832905	29166.916192017132	1532.918943794797
3363	3.363	6687.439349879669	29177.297883524992	1532.7617120971051
3364	3.364	6688.285983760319	29187.680033130033	1532.6044875711088
3365	3.365	6689.132334629072	29198.0626406559	1532.44727024721
3366	3.366	6689.978402640029	29208.445705926366	1532.2900601557558
3367	3.367	6690.824187947176	29218.829228765317	1532.1328573270382
3368	3.368	6691.669690704393	29229.213208996793	1531.9756617912988
3369	3.369	6692.514911065438	29239.597646444898	1531.8184735787224
3370	3.37	6693.3598491839575	29249.982540933896	1531.661292719441
3371	3.371	6694.2045052134845	29260.367892288145	1531.5041192435333
3372	3.372	6695.048879307446	29270.753700332156	1531.3469531810263
3373	3.373	6695.892971619142	29281.13996489051	1531.1897945618894
3374	3.374	6696.736782301773	29291.526685787958	1531.0326434160431
3375	3.375	6697.580311508415	29301.913862849317	1530.8754997733522
3376	3.376	6698.423559392038	29312.301495899555	1530.7183636636287
3377	3.3770000000000002	6699.2665261055	29322.68958476378	1530.5612351166321
3378	3.378	6700.1092118015395	29333.07812926714	1530.4041141620692
3379	3.379	6700.951616632791	29343.46712923499	1530.2470008295938
3380	3.38	6701.793740751767	29353.856584492736	1530.0898951488052
3381	3.3810000000000002	6702.635584310879	29364.24649486596	1529.9327971492532
3382	3.382	6703.477147462413	29374.636860180293	1529.7757068604321
3383	3.383	6704.318430358553	29385.027680261537	1529.618624311785
3384	3.384	6705.15943315137	29395.41895493561	1529.4615495327027
3385	3.3850000000000002	6706.000155992816	29405.810684028496	1529.3044825525237
3386	3.386	6706.8405990347355	29416.20286736635	1529.1474234005325
3387	3.387	6707.680762428866	29426.595504775436	1528.9903721059643
3388	3.388	6708.520646326825	29436.98859608211	1528.8333286980003
3389	3.3890000000000002	6709.360250880123	29447.382141112863	1528.6762932057695
3390	3.39	6710.1995762401575	29457.776139694295	1528.51926565835
3391	3.391	6711.038622558213	29468.170591653114	1528.3622460847673
3392	3.392	6711.877389985467	29478.565496816165	1528.2052345139953
3393	3.3930000000000002	6712.715878672986	29488.96085501043	1528.0482309749568
3394	3.394	6713.554088771718	29499.35666606293	1527.891235496522
3395	3.395	6714.392020432508	29509.752929800867	1527.7342481075104
3396	3.396	6715.229673806085	29520.14964605155	1527.577268836689
3397	3.3970000000000002	6716.067049043071	29530.546814642385	1527.4202977127748
3398	3.398	6716.904146293974	29540.944435400896	1527.2633347644326
3399	3.399	6717.740965709193	29551.34250815474	1527.1063800202758
3400	3.4	6718.577507439018	29561.74103273168	1526.9494335088675
3401	3.4010000000000002	6719.413771633625	29572.140008959585	1526.7924952587198
3402	3.402	6720.249758443084	29582.539436666455	1526.6355652982925
3403	3.403	6721.085468017351	29592.939315680396	1526.478643655996
3404	3.404	6721.920900506273	29603.339645829627	1526.3217303601891
3405	3.4050000000000002	6722.7560560595875	29613.740426942484	1526.1648254391798
3406	3.406	6723.590934826924	29624.14165884743	1526.0079289212263
3407	3.407	6724.425536957797	29634.54334137301	1525.8510408345353
3408	3.408	6725.259862601617	29644.945474347925	1525.6941612072635
3409	3.4090000000000003	6726.093911907682	29655.348057600975	1525.5372900675166
3410	3.41	6726.927685025179	29665.75109096104	1525.3804274433512
3411	3.411	6727.761182103188	29676.154574257158	1525.2235733627722
3412	3.412	6728.594403290682	29686.55850731849	1525.0667278537358
3413	3.4130000000000003	6729.427348736522	29696.96288997427	1524.909890944147
3414	3.414	6730.260018589454	29707.36772205385	1524.7530626618611
3415	3.415	6731.092412998125	29717.773003386723	1524.5962430346829
3416	3.416	6731.9245321110675	29728.178733802477	1524.4394320903684
3417	3.4170000000000003	6732.756376076711	29738.58491313083	1524.2826298566247
3418	3.418	6733.587945043368	29748.991541201598	1524.1258363611062
3419	3.419	6734.419239159244	29759.398617844705	1523.9690516314197
3420	3.42	6735.250258572444	29769.806142890204	1523.8122756951232
3421	3.4210000000000003	6736.081003430956	29780.21411616826	1523.6555085797231
3422	3.422	6736.911473882661	29790.62253750913	1523.4987503126777
3423	3.423	6737.741670075336	29801.03140674321	1523.3420009213962
3424	3.424	6738.571592156647	29811.440723701002	1523.1852604332387
3425	3.4250000000000003	6739.401240274149	29821.850488213116	1523.0285288755138
3426	3.426	6740.2306145752955	29832.26070011026	1522.8718062754847
3427	3.427	6741.059715207427	29842.671359223277	1522.715092660363
3428	3.428	6741.88854231778	29853.08246538313	1522.5583880573126
3429	3.4290000000000003	6742.71709605348	29863.494018420868	1522.4016924934476
3430	3.43	6743.5453765615475	29873.906018167654	1522.2450059958348
3431	3.431	6744.373383988894	29884.318464454787	1522.0883285914904
3432	3.432	6745.201118482323	29894.73135711366	1521.9316603073833
3433	3.4330000000000003	6746.028580188536	29905.144695975778	1521.7750011704345
3434	3.434	6746.855769254117	29915.558480872758	1521.618351207514
3435	3.435	6747.682685825553	29925.97271163633	1521.4617104454458
3436	3.436	6748.509330049223	29936.387388098352	1521.305078911006
3437	3.4370000000000003	6749.335702071389	29946.802510090754	1521.1484566309193
3438	3.438	6750.161802038221	29957.21807744563	1520.9918436318658
3439	3.439	6750.987630095771	29967.63408999513	1520.8352399404755
3440	3.44	6751.81318638999	29978.05054757155	1520.6786455833312
3441	3.4410000000000003	6752.63847106672	29988.46745000731	1520.5220605869665
3442	3.442	6753.463484271696	29998.884797134873	1520.3654849778693
3443	3.443	6754.288226150551	30009.302588786897	1520.2089187824783
3444	3.444	6755.112696848809	30019.720824796106	1520.0523620271847
3445	3.4450000000000003	6755.936896511887	30030.139504995343	1519.8958147383323
3446	3.446	6756.760825285097	30040.55862921754	1519.7392769422172
3447	3.447	6757.5844833136425	30050.978197295768	1519.5827486650871
3448	3.448	6758.407870742628	30061.398209063213	1519.4262299331447
3449	3.4490000000000003	6759.230987717047	30071.818664353144	1519.269720772544
3450	3.45	6760.053834381785	30082.239562998944	1519.1132212093898
3451	3.451	6760.876410881629	30092.660904834138	1518.9567312697436
3452	3.452	6761.698717361256	30103.08268969231	1518.8002509796172
3453	3.4530000000000003	6762.520753965241	30113.50491740722	1518.6437803649765
3454	3.454	6763.342520838046	30123.92758781266	1518.4873194517388
3455	3.455	6764.164018124036	30134.350700742583	1518.3308682657769
3456	3.456	6764.985245967469	30144.77425603104	1518.1744268329153
3457	3.457	6765.806204512498	30155.198253512204	1518.0179951789316
3458	3.458	6766.626893903168	30165.622693020323	1517.8615733295576
3459	3.459	6767.447314283421	30176.047574389773	1517.7051613104782
3460	3.46	6768.267465797099	30186.472897455064	1517.5487591473318
3461	3.461	6769.08734858793	30196.898662050757	1517.3923668657094
3462	3.462	6769.906962799548	30207.32486801158	1517.2359844911582
3463	3.463	6770.726308575472	30217.75151517233	1517.079612049176
3464	3.464	6771.545386059127	30228.178603367945	1516.9232495652166
3465	3.465	6772.364195393828	30238.60613243344	1516.766897064687
3466	3.466	6773.182736722786	30249.034102203965	1516.610554572948
3467	3.467	6774.001010189109	30259.462512514754	1516.4542221153142
3468	3.468	6774.819015935799	30269.89136320115	1516.2978997170544
3469	3.469	6775.63675410576	30280.320654098636	1516.1415874033924
3470	3.47	6776.454224841786	30290.750385042786	1515.9852851995045
3471	3.471	6777.271428286568	30301.180555869247	1515.828993130523
3472	3.472	6778.088364582699	30311.611166413826	1515.672711221534
3473	3.473	6778.905033872662	30322.042216512415	1515.516439497577
3474	3.474	6779.72143629884	30332.473706001012	1515.3601779836476
3475	3.475	6780.537572003512	30342.905634715713	1515.2039267046955
3476	3.476	6781.353441128851	30353.338002492736	1515.0476856856235
3477	3.477	6782.169043816937	30363.77080916843	1514.8914549512924
3478	3.478	6782.984380209737	30374.2040545792	1514.7352345265156
3479	3.479	6783.799450449113	30384.637738561574	1514.5790244360599
3480	3.48	6784.614254676833	30395.071860952216	1514.42282470465
3481	3.481	6785.428793034559	30405.50642158786	1514.2666353569648
3482	3.482	6786.243065663848	30415.941420305368	1514.1104564176367
3483	3.483	6787.057072706158	30426.376856941708	1513.954287911255
3484	3.484	6787.87081430284	30436.812731333932	1513.798129862364
3485	3.485	6788.684290595148	30447.249043319236	1513.6419822954624
3486	3.486	6789.4975017242305	30457.6857927349	1513.4858452350043
3487	3.487	6790.3104478311325	30468.12297941829	1513.3297187054006
3488	3.488	6791.123129056803	30478.56060320693	1513.173602731017
3489	3.489	6791.935545542081	30488.9986639384	1513.0174973361732
3490	3.49	6792.74769742771	30499.437161450416	1512.8614025451468
3491	3.491	6793.559584854326	30509.876095580777	1512.7053183821704
3492	3.492	6794.371207962471	30520.31546616742	1512.5492448714317
3493	3.493	6795.182566892578	30530.755273048355	1512.393182037075
3494	3.494	6795.993661784983	30541.19551606171	1512.2371299032004
3495	3.495	6796.804492779917	30551.63619504573	1512.0810884938637
3496	3.496	6797.615060017512	30562.07730983874	1511.9250578330764
3497	3.497	6798.425363637799	30572.518860279182	1511.7690379448075
3498	3.498	6799.235403780709	30582.96084620563	1511.613028852981
3499	3.499	6800.045180586067	30593.403267456717	1511.4570305814773
3500	3.5	6800.854694193602	30603.846123871208	1511.3010431541338
3501	3.501	6801.663944742938	30614.28941528796	1511.1450665947432
3502	3.5020000000000002	6802.472932373603	30624.733141545963	1510.989100927055
3503	3.503	6803.28165722502	30635.177302484266	1510.8331461747769
3504	3.504	6804.090119436513	30645.621897942052	1510.6772023615706
3505	3.505	6804.898319147307	30656.066927758617	1510.521269511056
3506	3.5060000000000002	6805.7062564965245	30666.51239177334	1510.3653476468096
3507	3.507	6806.513931623188	30676.958289825707	1510.2094367923648
3508	3.508	6807.321344666221	30687.404621755326	1510.0535369712115
3509	3.509	6808.128495764441	30697.851387401868	1509.8976482067953
3510	3.5100000000000002	6808.935385056577	30708.29858660516	1509.7417705225225
3511	3.511	6809.742012681247	30718.746219205106	1509.5859039417528
3512	3.512	6810.548378776974	30729.194285041707	1509.4300484878042
3513	3.513	6811.3544834821805	30739.64278395508	1509.274204183953
3514	3.5140000000000002	6812.160326935191	30750.091715785453	1509.1183710534317
3515	3.515	6812.965909274227	30760.54108037314	1508.96254911943
3516	3.516	6813.771230637412	30770.990877558554	1508.8067384050958
3517	3.517	6814.576291162768	30781.441107182218	1508.650938933533
3518	3.5180000000000002	6815.381090988224	30791.8917690848	1508.495150727805
3519	3.519	6816.185630251605	30802.342863107006	1508.3393738109328
3520	3.52	6816.989909090633	30812.794389089657	1508.1836082058924
